code,scan_date,trade_date,scan_cond,trade_cond,today_rise,rb_score,open_price,close_price,ret_oc,ret_max,ret_low,gap_pct
7602,2026-02-20,2026-02-24,WEAK,NORMAL,-8.19,7,213.0,220.0,3.29,5.16,-1.41,0.0
9278,2026-02-20,2026-02-24,WEAK,NORMAL,-10.57,3,1859.0,1957.0,5.27,8.45,-0.81,-1.01
9425,2026-02-20,2026-02-24,WEAK,NORMAL,-6.35,5,356.0,326.0,-8.43,0.28,-10.96,0.56
9610,2026-02-20,2026-02-24,WEAK,NORMAL,-5.91,5,178.0,168.0,-5.62,11.24,-10.11,1.71
153A,2026-02-24,2026-02-25,NORMAL,NORMAL,-5.76,3,1052.0,1097.0,4.28,4.47,0.0,0.38
155A,2026-02-24,2026-02-25,NORMAL,NORMAL,-8.0,9,861.0,875.0,1.63,6.16,-1.05,3.99
186A,2026-02-24,2026-02-25,NORMAL,NORMAL,-6.28,3,950.0,948.0,-0.21,2.63,-0.84,-0.52
1965,2026-02-24,2026-02-25,NORMAL,NORMAL,-5.8,4,7340.0,7220.0,-1.63,0.54,-4.36,0.41
2317,2026-02-24,2026-02-25,NORMAL,NORMAL,-5.09,5,418.0,422.0,0.96,1.67,-0.48,1.95
2323,2026-02-24,2026-02-25,NORMAL,NORMAL,-10.26,5,357.0,343.0,-3.92,1.96,-8.68,4.69
2338,2026-02-24,2026-02-25,NORMAL,NORMAL,-9.84,7,110.0,106.0,-3.64,3.64,-12.73,0.0
2371,2026-02-24,2026-02-25,NORMAL,NORMAL,-6.04,8,1574.0,1600.0,1.65,2.06,-0.35,0.1
2413,2026-02-24,2026-02-25,NORMAL,NORMAL,-6.45,7,1514.5,1530.0,1.02,2.44,-0.23,1.3
2667,2026-02-24,2026-02-25,NORMAL,NORMAL,-10.04,4,251.0,243.0,-3.19,3.98,-3.19,0.0
2998,2026-02-24,2026-02-25,NORMAL,NORMAL,-6.83,7,731.0,747.0,2.19,3.42,-0.14,3.1
300A,2026-02-24,2026-02-25,NORMAL,NORMAL,-5.06,4,2638.0,2684.0,1.74,1.93,-2.35,1.19
3040,2026-02-24,2026-02-25,NORMAL,NORMAL,-11.02,4,1859.0,1914.0,2.96,3.17,0.0,0.11
3042,2026-02-24,2026-02-25,NORMAL,NORMAL,-5.09,4,316.0,321.0,1.58,3.48,0.0,-0.32
3133,2026-02-24,2026-02-25,NORMAL,NORMAL,-10.96,8,334.0,413.0,23.65,23.65,-2.4,0.3
3135,2026-02-24,2026-02-25,NORMAL,NORMAL,-5.5,8,956.0,984.0,2.93,3.66,0.0,1.16
3350,2026-02-24,2026-02-25,NORMAL,NORMAL,-5.96,6,295.0,299.0,1.36,3.39,-3.73,-1.67
339A,2026-02-24,2026-02-25,NORMAL,NORMAL,-5.08,5,1351.0,1351.0,0.0,2.96,-0.07,0.45
3626,2026-02-24,2026-02-25,NORMAL,NORMAL,-5.95,9,2964.0,2949.0,-0.51,1.55,-1.38,1.37
3649,2026-02-24,2026-02-25,NORMAL,NORMAL,-8.67,3,811.0,818.0,0.86,1.73,-1.23,0.0
3692,2026-02-24,2026-02-25,NORMAL,NORMAL,-14.21,5,8060.0,7850.0,-2.61,3.72,-2.73,5.91
3697,2026-02-24,2026-02-25,NORMAL,NORMAL,-9.98,7,604.3,604.0,-0.05,2.28,-1.03,2.16
3810,2026-02-24,2026-02-25,NORMAL,NORMAL,-5.63,6,220.0,220.0,0.0,1.82,-5.45,0.92
3853,2026-02-24,2026-02-25,NORMAL,NORMAL,-8.03,3,1201.0,1211.0,0.83,6.99,-0.42,4.89
3923,2026-02-24,2026-02-25,NORMAL,NORMAL,-5.01,6,742.7,789.6,6.31,7.2,-0.23,2.06
3927,2026-02-24,2026-02-25,NORMAL,NORMAL,-7.0,4,844.0,842.0,-0.24,1.07,-0.83,0.84
3994,2026-02-24,2026-02-25,NORMAL,NORMAL,-9.45,8,2963.5,2886.0,-2.62,2.28,-5.35,7.24
4055,2026-02-24,2026-02-25,NORMAL,NORMAL,-8.75,3,1605.0,1617.0,0.75,3.18,-1.18,1.2
4168,2026-02-24,2026-02-25,NORMAL,NORMAL,-6.38,7,680.0,698.0,2.65,3.68,0.0,0.74
4180,2026-02-24,2026-02-25,NORMAL,NORMAL,-5.14,8,704.0,722.0,2.56,5.4,-0.57,6.02
4194,2026-02-24,2026-02-25,NORMAL,NORMAL,-7.72,9,6447.0,6482.0,0.54,2.0,-0.7,1.58
421A,2026-02-24,2026-02-25,NORMAL,NORMAL,-6.61,7,1865.0,1887.0,1.18,2.84,-0.59,0.0
4258,2026-02-24,2026-02-25,NORMAL,NORMAL,-20.44,5,2641.0,2653.0,0.45,3.1,-2.65,-3.08
4259,2026-02-24,2026-02-25,NORMAL,NORMAL,-6.96,4,647.0,634.0,-2.01,3.25,-2.63,0.78
4274,2026-02-24,2026-02-25,NORMAL,NORMAL,-5.19,3,1458.0,1408.0,-3.43,0.0,-5.9,-0.27
4288,2026-02-24,2026-02-25,NORMAL,NORMAL,-9.06,3,617.0,617.0,0.0,2.11,-0.81,0.82
4307,2026-02-24,2026-02-25,NORMAL,NORMAL,-7.1,8,3841.0,3800.0,-1.07,1.07,-3.02,7.86
4373,2026-02-24,2026-02-25,NORMAL,NORMAL,-8.39,6,773.0,790.0,2.2,2.59,-0.78,1.18
4374,2026-02-24,2026-02-25,NORMAL,NORMAL,-5.77,5,2231.0,2295.0,2.87,4.8,0.0,0.41
4377,2026-02-24,2026-02-25,NORMAL,NORMAL,-8.47,9,1752.0,1799.0,2.68,4.51,0.0,-1.18
438A,2026-02-24,2026-02-25,NORMAL,NORMAL,-6.4,8,848.0,845.0,-0.35,1.89,-1.53,0.0
4393,2026-02-24,2026-02-25,NORMAL,NORMAL,-7.16,7,5070.0,5080.0,0.2,2.96,-0.59,0.2
4395,2026-02-24,2026-02-25,NORMAL,NORMAL,-10.97,3,1235.0,1246.0,0.89,3.48,-0.24,0.73
4397,2026-02-24,2026-02-25,NORMAL,NORMAL,-6.67,4,420.0,421.0,0.24,2.38,-0.95,0.0
4417,2026-02-24,2026-02-25,NORMAL,NORMAL,-18.12,9,2261.0,2453.0,8.49,9.55,-2.7,0.04
4418,2026-02-24,2026-02-25,NORMAL,NORMAL,-5.08,6,856.0,875.0,2.22,3.15,-1.99,1.78
4422,2026-02-24,2026-02-25,NORMAL,NORMAL,-5.29,7,323.0,325.0,0.62,3.72,-1.86,0.31
4431,2026-02-24,2026-02-25,NORMAL,NORMAL,-5.1,5,2490.0,2520.0,1.2,3.41,-1.2,1.38
4432,2026-02-24,2026-02-25,NORMAL,NORMAL,-5.45,9,2579.0,2589.0,0.39,0.78,-1.09,1.14
4443,2026-02-24,2026-02-25,NORMAL,NORMAL,-7.42,7,1048.0,1077.0,2.77,4.39,-0.67,2.44
446A,2026-02-24,2026-02-25,NORMAL,NORMAL,-9.54,7,1024.0,1003.0,-2.05,1.46,-2.54,3.85
4475,2026-02-24,2026-02-25,NORMAL,NORMAL,-8.35,7,925.0,930.0,0.54,1.95,-0.43,2.78
4478,2026-02-24,2026-02-25,NORMAL,NORMAL,-8.43,8,1884.0,1965.0,4.3,4.56,-2.07,1.45
4493,2026-02-24,2026-02-25,NORMAL,NORMAL,-9.02,7,1536.0,1564.0,1.82,2.73,-0.46,0.85
4498,2026-02-24,2026-02-25,NORMAL,NORMAL,-8.39,5,1135.0,1135.0,0.0,2.56,-0.09,-0.09
4704,2026-02-24,2026-02-25,NORMAL,NORMAL,-13.75,9,5025.0,5028.0,0.06,2.25,-0.86,2.43
4716,2026-02-24,2026-02-25,NORMAL,NORMAL,-6.59,4,9058.0,9115.0,0.63,1.51,-0.46,3.04
472A,2026-02-24,2026-02-25,NORMAL,NORMAL,-5.75,5,491.0,480.0,-2.24,0.0,-2.44,-0.2
4776,2026-02-24,2026-02-25,NORMAL,NORMAL,-5.45,4,2096.0,2106.0,0.48,1.34,-1.0,2.44
4784,2026-02-24,2026-02-25,NORMAL,NORMAL,-6.77,3,685.0,703.0,2.63,5.4,-0.15,1.48
478A,2026-02-24,2026-02-25,NORMAL,NORMAL,-6.9,6,700.0,690.0,-1.43,1.43,-3.0,-0.28
479A,2026-02-24,2026-02-25,NORMAL,NORMAL,-6.86,5,1440.0,1439.0,-0.07,1.81,-1.88,0.0
4819,2026-02-24,2026-02-25,NORMAL,NORMAL,-7.39,7,1989.0,1960.0,-1.46,0.3,-2.11,5.18
4833,2026-02-24,2026-02-25,NORMAL,NORMAL,-5.19,6,72.0,72.0,0.0,4.17,-1.39,-1.37
4894,2026-02-24,2026-02-25,NORMAL,NORMAL,-13.1,6,7380.0,7300.0,-1.08,4.34,-2.3,2.07
4960,2026-02-24,2026-02-25,NORMAL,NORMAL,-8.22,4,660.0,770.0,16.67,16.67,0.0,-1.49
5027,2026-02-24,2026-02-25,NORMAL,NORMAL,-5.07,6,457.0,473.0,3.5,4.16,-1.53,1.78
5032,2026-02-24,2026-02-25,NORMAL,NORMAL,-5.1,4,3860.0,3760.0,-2.59,0.13,-3.76,1.18
5131,2026-02-24,2026-02-25,NORMAL,NORMAL,-7.38,4,138.0,137.0,-0.72,2.17,-0.72,0.0
5132,2026-02-24,2026-02-25,NORMAL,NORMAL,-6.44,7,2000.0,2032.0,1.6,3.15,-0.55,1.21
5136,2026-02-24,2026-02-25,NORMAL,NORMAL,-5.78,6,1485.0,1506.0,1.41,3.37,0.0,0.13
5137,2026-02-24,2026-02-25,NORMAL,NORMAL,-7.82,7,290.0,291.0,0.34,3.1,-4.14,2.47
5243,2026-02-24,2026-02-25,NORMAL,NORMAL,-6.39,6,2122.0,2120.0,-0.09,0.33,-2.92,4.95
5586,2026-02-24,2026-02-25,NORMAL,NORMAL,-5.07,5,786.0,806.0,2.54,4.96,0.0,-0.13
5591,2026-02-24,2026-02-25,NORMAL,NORMAL,-12.52,9,951.0,957.0,0.63,4.0,0.0,1.6
5592,2026-02-24,2026-02-25,NORMAL,NORMAL,-6.84,3,2573.0,2618.0,1.75,3.26,-0.35,1.54
5599,2026-02-24,2026-02-25,NORMAL,NORMAL,-20.22,9,1450.0,1557.0,7.38,8.07,0.0,2.11
5892,2026-02-24,2026-02-25,NORMAL,NORMAL,-7.8,5,2125.0,2215.0,4.24,6.26,0.0,2.16
6264,2026-02-24,2026-02-25,NORMAL,NORMAL,-5.89,3,3605.0,3615.0,0.28,3.05,-3.33,-1.9
6356,2026-02-24,2026-02-25,NORMAL,NORMAL,-13.46,3,1176.0,1140.0,-3.06,3.66,-3.66,1.64
6466,2026-02-24,2026-02-25,NORMAL,NORMAL,-11.02,3,4665.0,4825.0,3.43,9.54,0.0,-2.91
6532,2026-02-24,2026-02-25,NORMAL,NORMAL,-13.82,8,3985.0,4061.0,1.91,5.35,-1.38,3.21
6538,2026-02-24,2026-02-25,NORMAL,NORMAL,-10.4,8,290.0,278.0,-4.14,0.0,-4.83,-1.02
6573,2026-02-24,2026-02-25,NORMAL,NORMAL,-7.58,6,62.0,63.0,1.61,3.23,-1.61,1.64
6580,2026-02-24,2026-02-25,NORMAL,NORMAL,-8.3,10,1543.0,1545.0,0.13,1.1,-6.03,2.66
6629,2026-02-24,2026-02-25,NORMAL,NORMAL,-7.44,3,982.0,1011.0,2.95,5.8,-0.41,-0.1
6701,2026-02-24,2026-02-25,NORMAL,NORMAL,-6.21,7,3704.0,3760.0,1.51,4.35,-0.03,0.84
6702,2026-02-24,2026-02-25,NORMAL,NORMAL,-8.73,9,3340.0,3345.0,0.15,2.31,-0.69,0.81
6731,2026-02-24,2026-02-25,NORMAL,NORMAL,-5.0,4,38.0,41.0,7.89,10.53,0.0,0.0
6736,2026-02-24,2026-02-25,NORMAL,NORMAL,-7.63,3,7990.0,7780.0,-2.63,1.0,-4.76,0.0
6753,2026-02-24,2026-02-25,NORMAL,NORMAL,-5.19,5,613.0,632.0,3.1,3.88,-1.11,-0.68
6786,2026-02-24,2026-02-25,NORMAL,NORMAL,-7.14,4,52.0,52.0,0.0,1.92,0.0,0.0
6993,2026-02-24,2026-02-25,NORMAL,NORMAL,-6.92,5,123.0,121.0,-1.63,2.44,-1.63,1.65
7063,2026-02-24,2026-02-25,NORMAL,NORMAL,-10.0,10,100.0,129.0,29.0,29.0,0.0,1.01
7068,2026-02-24,2026-02-25,NORMAL,NORMAL,-7.1,6,572.0,587.0,2.62,3.15,0.0,-0.69
7071,2026-02-24,2026-02-25,NORMAL,NORMAL,-5.53,3,485.0,499.0,2.89,3.51,-0.21,1.46
7352,2026-02-24,2026-02-25,NORMAL,NORMAL,-5.62,5,564.0,609.0,7.98,17.55,-3.19,-1.23
7527,2026-02-24,2026-02-25,NORMAL,NORMAL,-6.56,6,58.0,57.0,-1.72,1.72,-1.72,1.75
7686,2026-02-24,2026-02-25,NORMAL,NORMAL,-7.87,7,426.0,417.0,-2.11,0.0,-3.05,3.9
7746,2026-02-24,2026-02-25,NORMAL,NORMAL,-10.13,4,950.0,1073.0,12.95,12.95,0.0,2.93
8056,2026-02-24,2026-02-25,NORMAL,NORMAL,-6.01,6,4439.0,4486.0,1.06,1.64,-0.68,1.39
8165,2026-02-24,2026-02-25,NORMAL,NORMAL,-5.67,9,135.0,135.0,0.0,2.22,-1.48,1.5
8746,2026-02-24,2026-02-25,NORMAL,NORMAL,-13.26,9,304.0,293.0,-3.62,0.66,-4.28,1.0
9166,2026-02-24,2026-02-25,NORMAL,NORMAL,-7.36,6,579.0,578.0,-0.17,3.28,-0.86,2.3
9229,2026-02-24,2026-02-25,NORMAL,NORMAL,-7.66,7,256.0,259.0,1.17,3.52,-1.17,1.19
9399,2026-02-24,2026-02-25,NORMAL,NORMAL,-18.18,6,28.0,28.0,0.0,10.71,-3.57,3.7
9425,2026-02-24,2026-02-25,NORMAL,NORMAL,-7.91,8,342.0,340.0,-0.58,0.58,-4.09,4.91
9554,2026-02-24,2026-02-25,NORMAL,NORMAL,-5.51,7,1335.0,1353.0,1.35,4.42,-1.8,1.14
9561,2026-02-24,2026-02-25,NORMAL,NORMAL,-10.68,4,434.0,420.0,-3.23,3.69,-4.38,3.83
9564,2026-02-24,2026-02-25,NORMAL,NORMAL,-7.85,5,530.0,520.0,-1.89,0.0,-3.21,-1.85
9605,2026-02-24,2026-02-25,NORMAL,NORMAL,-5.19,6,5160.0,5300.0,2.71,3.68,-0.19,0.78
9889,2026-02-24,2026-02-25,NORMAL,NORMAL,-5.96,6,1260.0,1276.0,1.27,1.98,-1.83,-0.24
2540,2026-02-25,2026-02-26,NORMAL,NORMAL,-11.86,5,4050.0,4040.0,-0.25,0.0,-0.25,0.0
2585,2026-02-25,2026-02-26,NORMAL,NORMAL,-5.47,6,1162.0,1189.0,2.32,4.3,-1.38,-1.19
3996,2026-02-25,2026-02-26,NORMAL,NORMAL,-8.05,3,290.0,275.0,-5.17,0.0,-5.86,5.84
4626,2026-02-25,2026-02-26,NORMAL,NORMAL,-10.96,3,5403.0,5283.0,-2.22,0.39,-2.83,-0.46
5210,2026-02-25,2026-02-26,NORMAL,NORMAL,-12.56,3,3620.0,3555.0,-1.8,0.55,-2.49,2.99
5401,2026-02-25,2026-02-26,NORMAL,NORMAL,-5.51,5,627.0,625.7,-0.21,0.8,-0.4,-0.05
6269,2026-02-25,2026-02-26,NORMAL,NORMAL,-5.49,4,13290.0,12815.0,-3.57,0.79,-3.88,2.23
6538,2026-02-25,2026-02-26,NORMAL,NORMAL,-5.12,9,276.0,294.0,6.52,6.88,-2.17,-0.72
6775,2026-02-25,2026-02-26,NORMAL,NORMAL,-11.58,3,163.0,164.0,0.61,9.2,-3.68,-2.98
7426,2026-02-25,2026-02-26,NORMAL,NORMAL,-5.23,3,1225.0,1189.0,-2.94,0.0,-4.08,2.51
7603,2026-02-25,2026-02-26,NORMAL,NORMAL,-6.83,6,147.0,147.0,0.0,4.76,0.0,-2.0
9557,2026-02-25,2026-02-26,NORMAL,NORMAL,-7.69,3,247.0,245.0,-0.81,0.4,-2.83,2.92
1783,2026-02-26,2026-02-27,NORMAL,STRONG,-6.85,3,66.0,70.0,6.06,7.58,-1.52,-2.94
2338,2026-02-26,2026-02-27,NORMAL,STRONG,-6.6,10,97.0,94.0,-3.09,2.06,-6.19,-2.02
2391,2026-02-26,2026-02-27,NORMAL,STRONG,-6.94,3,1265.0,1257.0,-0.63,0.0,-1.74,0.32
2686,2026-02-26,2026-02-27,NORMAL,STRONG,-5.08,7,280.0,281.0,0.36,1.07,0.0,0.0
2789,2026-02-26,2026-02-27,NORMAL,STRONG,-6.46,7,462.0,463.0,0.22,0.87,-0.22,-0.22
3030,2026-02-26,2026-02-27,NORMAL,STRONG,-7.62,6,965.0,982.0,1.76,1.76,-2.59,4.66
3063,2026-02-26,2026-02-27,NORMAL,STRONG,-6.28,4,817.0,819.0,0.24,0.61,-0.61,-0.49
3080,2026-02-26,2026-02-27,NORMAL,STRONG,-8.81,7,776.0,767.0,-1.16,0.0,-1.29,0.0
3174,2026-02-26,2026-02-27,NORMAL,STRONG,-10.2,4,581.0,570.0,-1.89,0.34,-1.89,0.0
3180,2026-02-26,2026-02-27,NORMAL,STRONG,-5.23,5,1343.0,1356.0,0.97,2.31,-0.22,-1.1
3479,2026-02-26,2026-02-27,NORMAL,STRONG,-8.39,7,2155.0,2053.0,-4.73,1.16,-5.66,1.22
3548,2026-02-26,2026-02-27,NORMAL,STRONG,-6.63,6,761.0,770.0,1.18,1.18,0.0,0.13
3612,2026-02-26,2026-02-27,NORMAL,STRONG,-51.04,10,1688.0,1651.0,-2.19,0.0,-4.38,2.3
365A,2026-02-26,2026-02-27,NORMAL,STRONG,-6.05,3,683.0,684.0,0.15,0.44,-1.17,0.0
3967,2026-02-26,2026-02-27,NORMAL,STRONG,-5.41,4,624.0,623.0,-0.16,1.6,-0.32,-0.95
4439,2026-02-26,2026-02-27,NORMAL,STRONG,-6.01,6,1019.0,1034.0,1.47,3.24,-1.57,3.35
4825,2026-02-26,2026-02-27,NORMAL,STRONG,-49.32,9,2149.0,2136.0,-0.6,0.0,-1.72,0.0
4960,2026-02-26,2026-02-27,NORMAL,STRONG,-5.45,4,722.0,746.0,3.32,4.99,-3.19,-0.82
5461,2026-02-26,2026-02-27,NORMAL,STRONG,-5.17,3,2380.0,2386.0,0.25,0.8,-1.64,-0.21
5838,2026-02-26,2026-02-27,NORMAL,STRONG,-13.57,6,6635.0,6363.0,-4.1,0.53,-6.0,-3.53
6330,2026-02-26,2026-02-27,NORMAL,STRONG,-6.13,6,3270.0,3630.0,11.01,11.31,-0.46,1.71
6578,2026-02-26,2026-02-27,NORMAL,STRONG,-11.09,5,457.0,451.0,-1.31,2.19,-1.53,0.0
6590,2026-02-26,2026-02-27,NORMAL,STRONG,-78.87,9,5730.0,5780.0,0.87,2.79,-3.14,-4.5
7049,2026-02-26,2026-02-27,NORMAL,STRONG,-7.58,8,851.0,845.0,-0.71,0.0,-1.29,-0.23
7520,2026-02-26,2026-02-27,NORMAL,STRONG,-5.65,4,3065.0,3075.0,0.33,0.98,-0.65,-0.81
7608,2026-02-26,2026-02-27,NORMAL,STRONG,-47.37,8,900.0,928.0,3.11,4.89,0.0,0.11
8125,2026-02-26,2026-02-27,NORMAL,STRONG,-5.2,4,2010.0,2048.0,1.89,1.89,-0.55,0.3
8273,2026-02-26,2026-02-27,NORMAL,STRONG,-67.28,10,1034.0,1038.0,0.39,0.58,-1.93,0.98
8946,2026-02-26,2026-02-27,NORMAL,STRONG,-13.11,3,106.0,107.0,0.94,6.6,-2.83,0.0
9238,2026-02-26,2026-02-27,NORMAL,STRONG,-13.28,10,715.0,724.0,1.26,1.96,0.0,-1.38
9602,2026-02-26,2026-02-27,NORMAL,STRONG,-79.99,10,1554.0,1565.0,0.71,0.71,-1.42,0.03
195A,2026-02-27,2026-03-02,STRONG,WEAK,-5.26,3,1214.0,1298.0,6.92,8.9,-2.8,-9.0
2338,2026-02-27,2026-03-02,STRONG,WEAK,-5.05,10,94.0,103.0,9.57,18.09,-1.06,0.0
4019,2026-02-27,2026-03-02,STRONG,WEAK,-7.69,4,634.0,624.0,-1.58,1.26,-8.2,-3.94
5838,2026-02-27,2026-03-02,STRONG,WEAK,-7.49,8,6163.0,6235.0,1.17,3.68,-1.95,-3.14
6736,2026-02-27,2026-03-02,STRONG,WEAK,-6.75,7,7060.0,6540.0,-7.37,0.42,-9.21,0.28
7063,2026-02-27,2026-03-02,STRONG,WEAK,-9.74,3,141.0,129.0,-8.51,1.42,-11.35,1.44
1515,2026-03-06,2026-03-10,NORMAL,WEAK,-19.43,5,3025.0,3090.0,2.15,2.15,-1.26,-6.49
1812,2026-03-06,2026-03-10,NORMAL,WEAK,-5.57,4,6195.0,6330.0,2.18,2.76,-0.16,-3.82
1861,2026-03-06,2026-03-10,NORMAL,WEAK,-8.06,4,1665.0,1686.0,1.26,2.52,-0.24,-4.64
1870,2026-03-06,2026-03-10,NORMAL,WEAK,-5.16,3,2220.0,2213.0,-0.32,1.04,-1.13,-1.86
1871,2026-03-06,2026-03-10,NORMAL,WEAK,-8.3,3,2920.0,2950.0,1.03,3.6,0.0,-3.95
1885,2026-03-06,2026-03-10,NORMAL,WEAK,-8.67,4,3345.0,3375.0,0.9,2.39,-0.75,-6.56
1965,2026-03-06,2026-03-10,NORMAL,WEAK,-6.47,7,6370.0,6460.0,1.41,4.24,0.0,-4.21
196A,2026-03-06,2026-03-10,NORMAL,WEAK,-9.59,7,245.0,252.0,2.86,3.27,-0.82,0.0
198A,2026-03-06,2026-03-10,NORMAL,WEAK,-7.02,4,209.0,211.0,0.96,2.87,-3.35,-1.42
2288,2026-03-06,2026-03-10,NORMAL,WEAK,-5.56,5,2210.0,2215.0,0.23,0.9,-0.41,0.0
2585,2026-03-06,2026-03-10,NORMAL,WEAK,-8.05,8,1043.0,1022.0,-2.01,0.38,-3.45,-4.92
2607,2026-03-06,2026-03-10,NORMAL,WEAK,-6.17,6,3389.0,3359.0,-0.89,0.56,-1.45,-2.22
3088,2026-03-06,2026-03-10,NORMAL,WEAK,-5.38,3,2466.0,2450.5,-0.63,1.3,-1.18,2.39
3121,2026-03-06,2026-03-10,NORMAL,WEAK,-6.17,3,220.0,224.0,1.82,2.73,-1.82,3.29
3186,2026-03-06,2026-03-10,NORMAL,WEAK,-13.16,6,3000.0,2978.0,-0.73,4.33,-2.37,-4.31
3391,2026-03-06,2026-03-10,NORMAL,WEAK,-9.59,4,2281.5,2268.0,-0.59,0.9,-1.49,0.4
3905,2026-03-06,2026-03-10,NORMAL,WEAK,-8.43,5,1565.0,1655.0,5.75,6.2,-0.32,0.0
4046,2026-03-06,2026-03-10,NORMAL,WEAK,-6.7,3,2083.0,2092.0,0.43,1.87,-0.58,-1.65
4052,2026-03-06,2026-03-10,NORMAL,WEAK,-12.77,3,333.0,305.0,-8.41,0.0,-8.71,1.52
4151,2026-03-06,2026-03-10,NORMAL,WEAK,-17.56,4,2246.5,2281.5,1.56,1.67,-0.6,-0.22
4596,2026-03-06,2026-03-10,NORMAL,WEAK,-26.67,4,121.0,122.0,0.83,4.96,-3.31,0.0
5110,2026-03-06,2026-03-10,NORMAL,WEAK,-5.28,5,2174.0,2172.0,-0.09,1.06,-1.75,-3.91
5202,2026-03-06,2026-03-10,NORMAL,WEAK,-13.92,6,500.0,502.0,0.4,2.0,-1.4,-1.38
5262,2026-03-06,2026-03-10,NORMAL,WEAK,-7.9,6,1270.0,1295.0,1.97,3.39,-0.71,-1.01
5461,2026-03-06,2026-03-10,NORMAL,WEAK,-10.95,7,2028.0,2037.0,0.44,1.43,-0.74,-1.84
5463,2026-03-06,2026-03-10,NORMAL,WEAK,-5.32,4,1474.5,1464.0,-0.71,0.41,-1.36,-0.84
5587,2026-03-06,2026-03-10,NORMAL,WEAK,-11.81,8,736.0,754.0,2.45,4.35,-0.54,1.66
5588,2026-03-06,2026-03-10,NORMAL,WEAK,-7.31,4,791.0,781.0,-1.26,0.38,-2.91,-1.0
5707,2026-03-06,2026-03-10,NORMAL,WEAK,-6.24,3,1449.0,1456.0,0.48,1.45,-2.55,-4.48
5715,2026-03-06,2026-03-10,NORMAL,WEAK,-9.75,3,4970.0,4950.0,-0.4,1.61,-2.11,-2.36
6016,2026-03-06,2026-03-10,NORMAL,WEAK,-7.94,4,12260.0,12230.0,-0.24,3.51,-0.57,-5.55
6254,2026-03-06,2026-03-10,NORMAL,WEAK,-5.06,3,2957.0,3085.0,4.33,4.5,-1.69,-4.46
6269,2026-03-06,2026-03-10,NORMAL,WEAK,-8.61,4,12370.0,13190.0,6.63,8.04,-0.65,-0.4
6330,2026-03-06,2026-03-10,NORMAL,WEAK,-9.98,6,2656.0,2549.0,-4.03,1.28,-5.31,-3.73
6339,2026-03-06,2026-03-10,NORMAL,WEAK,-7.37,5,1038.0,1040.0,0.19,1.35,-1.54,-1.61
6366,2026-03-06,2026-03-10,NORMAL,WEAK,-10.06,6,1072.0,1089.0,1.59,2.61,-3.54,-4.11
6504,2026-03-06,2026-03-10,NORMAL,WEAK,-12.1,3,10885.0,10985.0,0.92,2.57,-1.33,-4.52
6564,2026-03-06,2026-03-10,NORMAL,WEAK,-5.32,3,1874.0,1955.0,4.32,5.92,-0.75,-2.55
6584,2026-03-06,2026-03-10,NORMAL,WEAK,-7.53,5,732.0,741.0,1.23,1.37,-1.09,-0.68
6634,2026-03-06,2026-03-10,NORMAL,WEAK,-11.3,8,102.0,107.0,4.9,4.9,-0.98,0.0
6844,2026-03-06,2026-03-10,NORMAL,WEAK,-5.69,3,3510.0,3505.0,-0.14,1.14,-1.42,-3.7
6902,2026-03-06,2026-03-10,NORMAL,WEAK,-5.06,4,2002.5,2007.0,0.22,0.62,-1.02,-1.55
6952,2026-03-06,2026-03-10,NORMAL,WEAK,-5.09,7,1403.0,1398.0,-0.36,1.25,-0.46,0.32
7279,2026-03-06,2026-03-10,NORMAL,WEAK,-6.56,6,3225.0,3300.0,2.33,4.65,0.0,-3.59
7287,2026-03-06,2026-03-10,NORMAL,WEAK,-6.28,3,2408.0,2462.0,2.24,3.78,-0.54,-4.48
7599,2026-03-06,2026-03-10,NORMAL,WEAK,-6.7,5,1319.0,1322.0,0.23,2.65,-0.83,-2.3
7722,2026-03-06,2026-03-10,NORMAL,WEAK,-5.36,4,879.0,871.0,-0.91,1.02,-1.71,-2.33
