code,scan_date,trade_date,scan_cond,trade_cond,today_rise,rb_score,ret_oc,ret_max,ret_low
8411,2026-02-25,2026-02-26,NORMAL,NORMAL,-4.14,3,2.86,3.79,-0.01
8416,2026-02-09,2026-02-10,NORMAL,NORMAL,-10.84,3,-1.02,1.02,-3.52
8424,2025-10-24,2025-10-27,NORMAL,NORMAL,-7.49,5,-0.75,0.48,-0.77
8473,2025-11-27,2025-11-28,NORMAL,NORMAL,-50.08,7,-0.03,1.37,-0.67
8473,2025-12-16,2025-12-17,WEAK,NORMAL,-6.8,9,-2.44,1.63,-2.59
8473,2026-02-24,2026-02-25,NORMAL,NORMAL,-4.92,3,0.22,0.85,-0.85
8518,2025-12-02,2025-12-03,WEAK,WEAK,-4.48,5,-0.47,1.41,-0.47
8572,2025-11-12,2025-11-13,NORMAL,NORMAL,-4.36,3,0.84,0.97,-0.44
8604,2026-02-02,2026-02-03,NORMAL,NORMAL,-7.71,6,0.78,0.78,-0.78
8617,2025-12-18,2025-12-19,NORMAL,NORMAL,-4.36,7,0.92,2.29,0.0
8698,2025-10-23,2025-10-24,NORMAL,NORMAL,-4.41,4,-0.79,0.26,-0.92
8729,2026-01-21,2026-01-22,WEAK,NORMAL,-5.77,4,-1.43,0.19,-1.56
8739,2025-11-04,2025-11-05,NORMAL,WEAK,-5.33,5,-0.07,0.48,-2.74
8742,2026-01-20,2026-01-21,WEAK,WEAK,-10.69,3,1.33,1.55,-2.21
8746,2025-10-24,2025-10-27,NORMAL,NORMAL,-4.03,3,1.74,3.92,-0.44
8746,2025-11-21,2025-11-25,NORMAL,NORMAL,-23.74,10,6.04,6.42,-3.02
8746,2025-12-16,2025-12-17,WEAK,NORMAL,-5.54,5,-0.39,1.17,-3.12
8746,2026-02-16,2026-02-17,NORMAL,NORMAL,-13.09,6,0.0,2.43,-5.11
8746,2026-02-18,2026-02-19,NORMAL,NORMAL,-18.49,9,1.14,1.99,-3.99
8746,2026-02-24,2026-02-25,NORMAL,NORMAL,-13.26,9,-3.62,0.66,-4.28
8746,2026-03-26,2026-03-27,WEAK,NORMAL,-4.46,3,3.32,4.98,0.0
8766,2025-11-20,2025-11-21,NORMAL,NORMAL,-7.93,6,4.55,4.55,0.0
8769,2026-02-16,2026-02-17,NORMAL,NORMAL,-9.83,10,-0.19,0.0,-2.81
8783,2025-12-16,2025-12-17,WEAK,NORMAL,-7.42,5,-4.7,2.14,-5.13
8783,2025-12-17,2025-12-18,NORMAL,NORMAL,-5.91,8,-6.22,0.0,-6.67
8783,2025-12-18,2025-12-19,NORMAL,NORMAL,-5.38,8,1.79,2.68,-1.79
8789,2025-11-11,2025-11-12,NORMAL,NORMAL,-4.62,3,8.06,11.29,-0.81
8789,2026-03-06,2026-03-10,NORMAL,WEAK,-4.67,3,1.43,1.43,-0.71
8798,2025-10-02,2025-10-03,NORMAL,NORMAL,-6.71,6,1.08,2.87,-0.36
8798,2025-10-17,2025-10-20,WEAK,NORMAL,-5.36,5,1.12,2.62,-1.87
8798,2025-12-01,2025-12-02,WEAK,WEAK,-6.77,3,-6.06,1.3,-6.06
8798,2025-12-02,2025-12-03,WEAK,WEAK,-7.26,4,-7.34,0.0,-7.34
8798,2025-12-03,2025-12-04,WEAK,NORMAL,-6.91,8,-0.99,0.99,-2.46
8798,2025-12-09,2025-12-10,NORMAL,NORMAL,-5.1,6,-0.53,1.59,-2.12
8798,2025-12-16,2025-12-17,WEAK,NORMAL,-4.32,5,-5.06,0.0,-10.67
8798,2025-12-17,2025-12-18,NORMAL,NORMAL,-4.52,9,-5.36,0.0,-8.33
8798,2025-12-18,2025-12-19,NORMAL,NORMAL,-5.92,9,2.56,4.49,-2.56
8798,2026-01-05,2026-01-06,NORMAL,NORMAL,-9.76,3,-3.14,1.96,-5.88
8798,2026-02-02,2026-02-03,NORMAL,NORMAL,-4.06,5,2.62,4.19,-1.05
8802,2025-11-11,2025-11-12,NORMAL,NORMAL,-5.46,3,1.11,2.28,-0.12
8830,2025-12-29,2025-12-30,NORMAL,WEAK,-49.82,7,-0.48,0.53,-0.81
8836,2025-10-03,2025-10-06,NORMAL,NORMAL,-5.41,3,2.78,2.78,0.0
8836,2025-12-26,2025-12-29,NORMAL,NORMAL,-6.45,3,0.0,0.0,-3.33
8836,2026-01-13,2026-01-14,NORMAL,NORMAL,-6.25,4,0.0,3.33,0.0
8844,2025-11-10,2025-11-11,NORMAL,NORMAL,-6.56,5,-0.73,0.0,-2.04
8844,2026-02-10,2026-02-12,NORMAL,NORMAL,-4.33,3,0.33,1.79,-0.89
8860,2025-11-04,2025-11-05,NORMAL,WEAK,-4.02,3,-0.64,0.26,-2.17
8864,2025-10-30,2025-10-31,NORMAL,NORMAL,-4.08,4,0.0,3.69,-3.01
8887,2025-11-27,2025-11-28,NORMAL,NORMAL,-4.05,5,1.83,2.09,-0.26
8887,2025-12-01,2025-12-02,WEAK,WEAK,-4.36,5,1.34,1.61,-0.54
8892,2026-02-02,2026-02-03,NORMAL,NORMAL,-4.11,5,-0.35,0.87,-1.13
8894,2025-10-17,2025-10-20,WEAK,NORMAL,-4.48,7,1.56,4.69,0.0
8894,2025-11-25,2025-11-26,NORMAL,NORMAL,-9.84,3,1.82,3.64,-3.64
8894,2025-12-17,2025-12-18,NORMAL,NORMAL,-9.26,6,8.51,8.51,0.0
8894,2025-12-19,2025-12-22,NORMAL,NORMAL,-5.88,5,-6.12,2.04,-6.12
8894,2025-12-22,2025-12-23,NORMAL,NORMAL,-4.17,6,6.52,6.52,0.0
8894,2026-03-17,2026-03-18,NORMAL,NORMAL,-5.56,4,5.77,5.77,-1.92
8914,2025-10-30,2025-10-31,NORMAL,NORMAL,-50.84,8,-4.51,0.0,-6.01
8918,2025-12-30,2026-01-05,WEAK,NORMAL,-11.11,3,12.5,12.5,0.0
8918,2026-01-06,2026-01-07,NORMAL,NORMAL,-11.11,4,11.11,11.11,-11.11
8923,2025-11-27,2025-11-28,NORMAL,NORMAL,-52.7,10,0.36,0.97,-1.52
8927,2025-12-12,2025-12-15,NORMAL,NORMAL,-4.24,9,0.96,1.93,-0.72
8929,2025-12-16,2025-12-17,WEAK,NORMAL,-5.85,7,-2.86,0.19,-3.42
8929,2025-12-22,2025-12-23,NORMAL,NORMAL,-5.53,10,1.61,3.28,-0.27
8929,2026-02-13,2026-02-16,WEAK,NORMAL,-5.75,5,1.22,3.24,-0.72
8938,2025-11-25,2025-11-26,NORMAL,NORMAL,-6.48,9,-1.39,0.0,-7.13
8938,2025-12-05,2025-12-08,WEAK,NORMAL,-5.34,10,-5.82,0.0,-6.08
8938,2026-02-26,2026-02-27,NORMAL,NORMAL,-4.85,10,4.47,5.15,0.0
8946,2025-11-19,2025-11-20,NORMAL,NORMAL,-4.3,8,-2.22,0.0,-2.22
8946,2025-11-21,2025-11-25,NORMAL,NORMAL,-9.09,10,-3.61,3.61,-6.02
8946,2026-02-26,2026-02-27,NORMAL,NORMAL,-13.11,3,0.94,6.6,-2.83
8995,2025-10-21,2025-10-22,NORMAL,NORMAL,-21.26,3,-1.16,17.33,-1.78
8995,2025-12-22,2025-12-23,NORMAL,NORMAL,-12.42,3,2.71,30.95,-12.81
8995,2026-01-16,2026-01-19,NORMAL,NORMAL,-5.09,4,-1.83,0.85,-2.68
8995,2026-02-06,2026-02-09,NORMAL,NORMAL,-8.04,3,-11.54,0.28,-12.79
9006,2026-02-13,2026-02-16,WEAK,NORMAL,-5.15,3,-0.1,0.29,-1.27
9010,2025-11-06,2025-11-07,NORMAL,NORMAL,-12.09,7,2.46,2.46,-1.36
9010,2025-11-10,2025-11-11,NORMAL,NORMAL,-4.08,4,-1.71,0.49,-1.75
9010,2025-12-01,2025-12-02,WEAK,WEAK,-4.86,4,-0.89,0.1,-0.89
9022,2025-10-30,2025-10-31,NORMAL,NORMAL,-8.25,9,-0.74,1.4,-0.74
9022,2026-03-06,2026-03-10,NORMAL,WEAK,-5.37,3,0.05,0.81,-1.15
9024,2025-12-22,2025-12-23,NORMAL,NORMAL,-7.47,4,-1.32,0.28,-1.57
9025,2026-03-06,2026-03-10,NORMAL,WEAK,-5.0,3,-2.84,0.0,-2.84
9025,2026-03-10,2026-03-11,WEAK,NORMAL,-4.8,5,-1.58,0.0,-1.74
9028,2026-02-13,2026-02-16,WEAK,NORMAL,-15.45,7,2.63,3.65,0.0
9042,2026-03-06,2026-03-10,NORMAL,WEAK,-4.32,3,-0.41,0.48,-0.86
9046,2025-10-30,2025-10-31,NORMAL,NORMAL,-5.3,6,-0.47,0.77,-0.64
9064,2026-01-09,2026-01-13,NORMAL,NORMAL,-5.3,4,-0.12,1.37,-0.14
9064,2026-02-03,2026-02-04,NORMAL,NORMAL,-7.49,8,-0.64,0.37,-1.06
9064,2026-02-13,2026-02-16,WEAK,NORMAL,-4.19,6,-0.74,0.11,-0.98
9067,2025-11-07,2025-11-10,NORMAL,NORMAL,-5.45,4,9.0,9.0,-1.61
9069,2025-11-14,2025-11-17,NORMAL,NORMAL,-11.51,8,2.39,3.57,0.0
9075,2025-11-12,2025-11-13,NORMAL,NORMAL,-4.18,4,0.95,0.95,-1.5
9104,2025-11-04,2025-11-05,NORMAL,WEAK,-4.93,4,1.73,2.24,-0.14
9104,2026-01-16,2026-01-19,NORMAL,NORMAL,-5.01,3,0.44,1.03,-1.03
9115,2025-10-31,2025-11-04,NORMAL,NORMAL,-10.7,4,-3.5,1.02,-3.94
9115,2025-11-04,2025-11-05,NORMAL,WEAK,-5.56,4,-1.81,1.06,-1.81
9115,2025-12-01,2025-12-02,WEAK,WEAK,-4.46,4,-3.16,0.0,-3.46
9115,2026-03-24,2026-03-25,NORMAL,NORMAL,-6.01,3,11.41,15.52,0.0
9127,2026-03-24,2026-03-25,NORMAL,NORMAL,-14.62,6,0.68,2.45,-0.54
9130,2026-02-06,2026-02-09,NORMAL,NORMAL,-4.98,3,-0.09,0.53,-2.54
9130,2026-03-16,2026-03-17,NORMAL,NORMAL,-9.66,3,6.92,18.71,0.0
9143,2026-02-09,2026-02-10,NORMAL,NORMAL,-4.12,4,0.68,1.22,-0.61
9145,2025-11-14,2025-11-17,NORMAL,NORMAL,-5.25,3,-4.72,0.0,-5.79
9145,2026-02-13,2026-02-16,WEAK,NORMAL,-5.64,7,-6.91,0.61,-8.48
9145,2026-02-16,2026-02-17,NORMAL,NORMAL,-9.96,9,0.79,2.78,-2.12
9158,2026-01-05,2026-01-06,NORMAL,NORMAL,-4.25,6,1.23,1.97,0.0
9158,2026-02-02,2026-02-03,NORMAL,NORMAL,-4.25,4,4.15,5.07,-1.85
9162,2026-02-16,2026-02-17,NORMAL,NORMAL,-12.0,8,-5.56,0.37,-8.89
9163,2025-12-15,2025-12-16,NORMAL,WEAK,-5.83,4,-0.05,0.36,-1.14
9166,2025-11-06,2025-11-07,NORMAL,NORMAL,-6.74,9,3.82,3.82,-0.46
9166,2025-12-15,2025-12-16,NORMAL,WEAK,-6.95,3,-15.74,0.0,-16.02
9166,2025-12-16,2025-12-17,WEAK,NORMAL,-13.07,7,7.5,8.32,-1.31
9166,2026-02-02,2026-02-03,NORMAL,NORMAL,-5.22,6,3.03,3.67,-0.16
9166,2026-02-13,2026-02-16,WEAK,NORMAL,-4.21,3,-1.59,1.73,-1.59
9166,2026-02-20,2026-02-24,WEAK,NORMAL,-4.83,5,-7.21,0.0,-7.38
9166,2026-02-24,2026-02-25,NORMAL,NORMAL,-7.36,6,-0.17,3.28,-0.86
9168,2026-01-14,2026-01-15,NORMAL,NORMAL,-17.75,6,3.19,5.21,0.0
9168,2026-01-15,2026-01-16,NORMAL,NORMAL,-11.65,9,-3.25,0.16,-3.58
9201,2026-03-06,2026-03-10,NORMAL,WEAK,-4.36,4,-0.99,0.18,-1.84
9204,2025-11-14,2025-11-17,NORMAL,NORMAL,-8.94,9,-3.28,1.26,-3.79
9204,2026-02-09,2026-02-10,NORMAL,NORMAL,-6.67,7,2.98,3.79,-1.08
9211,2025-12-11,2025-12-12,WEAK,NORMAL,-4.63,5,-0.83,0.97,-1.87
9211,2026-02-16,2026-02-17,NORMAL,NORMAL,-4.4,4,-1.75,0.67,-3.3
9212,2026-03-13,2026-03-16,WEAK,NORMAL,-14.35,4,-4.84,4.12,-6.54
9213,2025-10-07,2025-10-08,NORMAL,NORMAL,-5.72,4,0.51,3.16,0.0
9213,2025-12-04,2025-12-05,NORMAL,WEAK,-6.44,8,-0.66,0.8,-1.59
9213,2026-02-16,2026-02-17,NORMAL,NORMAL,-7.77,6,2.12,5.08,-0.28
9218,2025-12-29,2025-12-30,NORMAL,WEAK,-5.6,3,-0.73,0.61,-0.73
9221,2025-11-21,2025-11-25,NORMAL,NORMAL,-4.3,3,-2.53,0.93,-3.21
9221,2026-02-17,2026-02-18,NORMAL,NORMAL,-6.16,6,-3.22,0.0,-5.05
9221,2026-02-24,2026-02-25,NORMAL,NORMAL,-4.71,7,0.31,1.02,-1.49
9223,2025-12-05,2025-12-08,WEAK,NORMAL,-6.28,9,4.53,5.47,0.0
9227,2025-12-01,2025-12-02,WEAK,WEAK,-5.62,3,0.15,1.8,-0.9
9227,2025-12-16,2025-12-17,WEAK,NORMAL,-4.15,3,-3.12,0.47,-3.58
9227,2025-12-30,2026-01-05,WEAK,NORMAL,-4.08,7,2.19,3.2,0.0
9227,2026-01-16,2026-01-19,NORMAL,NORMAL,-10.81,3,3.56,6.59,-4.44
9227,2026-02-26,2026-02-27,NORMAL,NORMAL,-4.73,3,2.51,2.88,-0.84
9229,2025-10-08,2025-10-09,NORMAL,NORMAL,-5.49,6,0.33,1.32,-1.81
9229,2025-10-24,2025-10-27,NORMAL,NORMAL,-4.63,3,-1.53,0.68,-2.39
9229,2025-12-02,2025-12-03,WEAK,WEAK,-8.99,8,-4.12,0.0,-4.84
9229,2025-12-04,2025-12-05,NORMAL,WEAK,-4.55,8,-0.27,1.6,-0.8
9229,2025-12-08,2025-12-09,NORMAL,NORMAL,-4.0,7,-3.56,0.55,-3.56
9229,2025-12-12,2025-12-15,NORMAL,NORMAL,-5.41,6,-1.37,0.0,-2.46
9229,2026-02-06,2026-02-09,NORMAL,NORMAL,-5.29,7,1.84,1.84,-1.23
9229,2026-02-13,2026-02-16,WEAK,NORMAL,-6.71,7,-3.65,0.0,-6.98
9229,2026-02-16,2026-02-17,NORMAL,NORMAL,-5.23,9,1.03,4.48,-1.03
9229,2026-02-19,2026-02-20,NORMAL,WEAK,-4.98,6,-2.49,2.49,-4.63
9229,2026-02-20,2026-02-24,WEAK,NORMAL,-4.2,8,-6.64,0.0,-6.64
9229,2026-02-24,2026-02-25,NORMAL,NORMAL,-7.66,7,1.17,3.52,-1.17
9235,2025-10-31,2025-11-04,NORMAL,NORMAL,-5.21,4,-8.13,0.0,-8.33
9235,2025-11-04,2025-11-05,NORMAL,WEAK,-9.0,6,1.94,3.76,-1.08
9235,2025-12-15,2025-12-16,NORMAL,WEAK,-4.42,10,-5.58,0.41,-6.12
9235,2025-12-16,2025-12-17,WEAK,NORMAL,-5.58,10,-12.13,0.41,-12.53
9235,2025-12-17,2025-12-18,NORMAL,NORMAL,-7.06,10,-3.8,1.61,-7.15
9235,2025-12-22,2025-12-23,NORMAL,NORMAL,-5.64,10,11.08,11.08,-0.95
9235,2025-12-25,2025-12-26,NORMAL,NORMAL,-7.13,5,4.72,7.23,-1.03
9235,2025-12-30,2026-01-05,WEAK,NORMAL,-4.91,4,-2.88,1.52,-3.33
9235,2026-01-29,2026-01-30,NORMAL,NORMAL,-7.1,3,-3.61,0.63,-4.24
9235,2026-03-16,2026-03-17,NORMAL,NORMAL,-6.19,5,-2.47,12.01,-3.18
9237,2025-12-15,2025-12-16,NORMAL,WEAK,-7.43,7,-4.86,0.0,-5.88
9237,2025-12-16,2025-12-17,WEAK,NORMAL,-4.86,7,-3.45,0.0,-4.05
9238,2025-10-16,2025-10-17,NORMAL,WEAK,-12.17,7,-2.11,1.45,-2.25
9238,2026-02-26,2026-02-27,NORMAL,NORMAL,-13.28,10,1.26,1.96,0.0
9240,2025-12-05,2025-12-08,WEAK,NORMAL,-5.63,7,4.6,6.32,0.0
9240,2026-03-16,2026-03-17,NORMAL,NORMAL,-10.55,5,-1.04,3.75,-1.46
9242,2025-11-06,2025-11-07,NORMAL,NORMAL,-6.77,3,-2.4,8.0,-6.23
9242,2025-11-12,2025-11-13,NORMAL,NORMAL,-20.37,3,-1.73,0.31,-4.18
9242,2025-11-26,2025-11-27,NORMAL,NORMAL,-7.06,4,0.65,1.95,-2.5
9247,2026-02-13,2026-02-16,WEAK,NORMAL,-4.04,3,-0.8,0.63,-2.34
9251,2025-10-30,2025-10-31,NORMAL,NORMAL,-15.56,9,-2.14,1.61,-2.32
9252,2025-10-16,2025-10-17,NORMAL,WEAK,-7.46,6,-1.45,0.13,-6.57
9253,2025-10-08,2025-10-09,NORMAL,NORMAL,-6.82,6,-4.22,1.24,-5.22
9253,2026-01-07,2026-01-08,NORMAL,NORMAL,-7.85,3,0.13,1.38,-2.13
9254,2025-10-31,2025-11-04,NORMAL,NORMAL,-18.34,5,-1.42,1.05,-1.5
9259,2026-01-16,2026-01-19,NORMAL,NORMAL,-4.86,3,3.08,3.08,-1.41
9262,2025-12-12,2025-12-15,NORMAL,NORMAL,-7.92,6,0.5,1.38,-2.64
9267,2025-10-31,2025-11-04,NORMAL,NORMAL,-5.0,3,-2.12,0.61,-3.33
9270,2025-10-15,2025-10-16,NORMAL,NORMAL,-5.97,4,-0.66,0.44,-1.99
9270,2025-12-26,2025-12-29,NORMAL,NORMAL,-7.59,3,-3.17,4.59,-4.5
9270,2026-02-13,2026-02-16,WEAK,NORMAL,-5.01,3,3.1,3.28,-0.64
9271,2025-11-13,2025-11-14,NORMAL,NORMAL,-4.83,3,-7.11,3.0,-12.44
9271,2025-11-14,2025-11-17,NORMAL,NORMAL,-5.75,6,-3.68,0.61,-7.6
9271,2025-11-19,2025-11-20,NORMAL,NORMAL,-5.78,6,2.97,3.51,-3.91
9271,2026-02-18,2026-02-19,NORMAL,NORMAL,-5.69,3,-3.27,1.09,-3.95
9278,2026-02-20,2026-02-24,WEAK,NORMAL,-10.57,3,5.27,8.45,-0.81
9279,2025-10-30,2025-10-31,NORMAL,NORMAL,-4.49,5,0.62,1.56,-1.87
9279,2025-11-04,2025-11-05,NORMAL,WEAK,-4.18,3,1.3,4.07,-0.16
9301,2025-11-04,2025-11-05,NORMAL,WEAK,-4.02,5,0.46,1.53,-0.83
9305,2025-11-07,2025-11-10,NORMAL,NORMAL,-4.47,5,1.64,3.52,0.0
9305,2025-12-11,2025-12-12,WEAK,NORMAL,-6.52,6,0.91,1.94,-0.82
9305,2025-12-17,2025-12-18,NORMAL,NORMAL,-4.17,5,0.69,1.38,-0.04
9307,2025-10-21,2025-10-22,NORMAL,NORMAL,-8.76,3,-0.3,0.91,-1.42
9307,2025-11-19,2025-11-20,NORMAL,NORMAL,-4.71,5,0.69,1.85,-0.12
9308,2025-11-12,2025-11-13,NORMAL,NORMAL,-6.01,8,-2.22,1.11,-3.19
9308,2025-12-16,2025-12-17,WEAK,NORMAL,-5.1,3,1.59,2.19,-0.08
9308,2026-03-27,2026-03-30,NORMAL,UNKNOWN,-6.45,5,3.93,5.1,0.0
9324,2026-02-17,2026-02-18,NORMAL,NORMAL,-5.24,3,1.85,3.87,0.0
9325,2025-11-04,2025-11-05,NORMAL,WEAK,-11.07,6,-1.49,1.31,-1.59
9326,2025-11-27,2025-11-28,NORMAL,NORMAL,-10.32,6,-0.23,0.45,-0.68
9326,2026-01-15,2026-01-16,NORMAL,NORMAL,-5.83,3,3.31,3.31,-0.44
9327,2025-11-20,2025-11-21,NORMAL,NORMAL,-4.41,9,-6.18,3.09,-6.18
9327,2025-11-21,2025-11-25,NORMAL,NORMAL,-6.54,9,-9.43,13.52,-10.66
9327,2025-11-25,2025-11-26,NORMAL,NORMAL,-9.05,10,-0.88,15.49,-5.31
9327,2025-12-01,2025-12-02,WEAK,WEAK,-4.53,6,-2.59,0.0,-3.02
9327,2025-12-03,2025-12-04,WEAK,NORMAL,-5.31,7,6.51,7.44,0.0
9327,2025-12-18,2025-12-19,NORMAL,NORMAL,-6.81,4,-5.33,9.78,-7.56
9327,2025-12-22,2025-12-23,NORMAL,NORMAL,-7.04,5,2.54,6.09,-1.02
9327,2025-12-29,2025-12-30,NORMAL,WEAK,-4.29,4,-3.48,0.5,-3.48
9327,2026-01-19,2026-01-20,NORMAL,WEAK,-11.19,3,-5.77,19.23,-8.46
9336,2026-02-10,2026-02-12,NORMAL,NORMAL,-4.19,3,0.98,3.19,0.0
9336,2026-02-13,2026-02-16,WEAK,NORMAL,-6.45,4,-0.91,0.52,-1.69
9337,2026-02-12,2026-02-13,NORMAL,WEAK,-5.57,6,0.0,0.0,0.0
9337,2026-02-16,2026-02-17,NORMAL,NORMAL,-13.96,10,-0.5,0.8,-3.29
9338,2025-11-13,2025-11-14,NORMAL,NORMAL,-7.18,4,-1.7,1.62,-2.13
9338,2025-12-19,2025-12-22,NORMAL,NORMAL,-4.37,5,0.3,1.0,-1.49
9339,2025-12-29,2025-12-30,NORMAL,WEAK,-12.58,7,-1.19,0.0,-1.56
9341,2025-10-16,2025-10-17,NORMAL,WEAK,-4.61,9,-0.87,0.87,-1.74
9343,2026-02-12,2026-02-13,NORMAL,WEAK,-4.71,7,-2.98,1.57,-3.76
9343,2026-02-13,2026-02-16,WEAK,NORMAL,-7.34,9,4.7,5.35,-0.97
9348,2025-10-21,2025-10-22,NORMAL,NORMAL,-4.07,7,1.06,2.13,-1.06
9348,2025-12-16,2025-12-17,WEAK,NORMAL,-4.52,3,-2.35,0.47,-2.82
9353,2025-10-22,2025-10-23,NORMAL,NORMAL,-15.38,3,9.06,18.47,-0.66
9363,2025-10-17,2025-10-20,WEAK,NORMAL,-8.79,3,1.71,3.8,-8.54
9363,2025-10-21,2025-10-22,NORMAL,NORMAL,-6.16,3,-2.03,0.81,-4.26
9367,2026-02-10,2026-02-12,NORMAL,NORMAL,-6.9,3,-5.44,0.04,-8.87
9369,2025-12-03,2025-12-04,WEAK,NORMAL,-4.29,4,-0.79,1.86,-0.99
9399,2025-10-24,2025-10-27,NORMAL,NORMAL,-88.72,9,-13.55,0.65,-14.84
9399,2025-10-30,2025-10-31,NORMAL,NORMAL,-7.69,9,0.83,7.5,-1.67
9399,2025-11-05,2025-11-06,WEAK,NORMAL,-5.47,7,-6.5,0.0,-8.13
9399,2025-11-06,2025-11-07,NORMAL,NORMAL,-4.96,8,-1.68,0.84,-5.88
9399,2025-11-25,2025-11-26,NORMAL,NORMAL,-6.48,6,2.02,7.07,-1.01
9399,2025-12-01,2025-12-02,WEAK,WEAK,-6.67,5,1.02,5.1,-1.02
9399,2025-12-03,2025-12-04,WEAK,NORMAL,-5.05,6,3.23,4.3,0.0
9399,2025-12-08,2025-12-09,NORMAL,NORMAL,-5.26,9,0.0,4.71,-8.24
9399,2025-12-09,2025-12-10,NORMAL,NORMAL,-5.56,9,4.55,6.82,-3.41
9399,2025-12-11,2025-12-12,WEAK,NORMAL,-4.35,7,-3.3,0.0,-5.49
9399,2025-12-15,2025-12-16,NORMAL,WEAK,-5.68,5,-7.23,1.2,-9.64
9399,2025-12-16,2025-12-17,WEAK,NORMAL,-7.23,7,-3.85,1.28,-10.26
9399,2025-12-26,2025-12-29,NORMAL,NORMAL,-5.06,5,1.33,6.67,-4.0
9399,2026-01-08,2026-01-09,NORMAL,NORMAL,-6.49,3,-2.74,2.74,-2.74
9399,2026-01-16,2026-01-19,NORMAL,NORMAL,-4.29,4,-1.47,1.47,-2.94
9399,2026-01-20,2026-01-21,WEAK,WEAK,-5.97,6,-1.59,0.0,-6.35
9399,2026-02-02,2026-02-03,NORMAL,NORMAL,-7.27,9,-11.32,5.66,-11.32
9399,2026-02-03,2026-02-04,NORMAL,NORMAL,-7.84,10,-8.0,0.0,-10.0
9399,2026-02-05,2026-02-06,NORMAL,NORMAL,-4.35,8,-13.33,0.0,-17.78
9399,2026-02-06,2026-02-09,NORMAL,NORMAL,-11.36,10,-4.88,12.2,-7.32
9399,2026-02-10,2026-02-12,NORMAL,NORMAL,-10.26,10,-22.22,2.78,-27.78
9399,2026-02-12,2026-02-13,NORMAL,WEAK,-20.0,10,-20.69,3.45,-27.59
9399,2026-02-13,2026-02-16,WEAK,NORMAL,-17.86,10,-30.77,0.0,-34.62
9399,2026-02-16,2026-02-17,NORMAL,NORMAL,-21.74,10,15.79,36.84,-5.26
9399,2026-02-24,2026-02-25,NORMAL,NORMAL,-18.18,6,0.0,10.71,-3.57
9401,2026-02-06,2026-02-09,NORMAL,NORMAL,-7.99,7,0.09,0.84,-1.59
9404,2026-02-06,2026-02-09,NORMAL,NORMAL,-6.14,6,-0.79,0.2,-1.69
9416,2026-02-16,2026-02-17,NORMAL,NORMAL,-4.87,4,0.08,1.21,-1.78
9418,2025-10-16,2025-10-17,NORMAL,WEAK,-4.14,3,1.82,1.82,0.0
9419,2025-12-29,2025-12-30,NORMAL,WEAK,-4.74,4,1.26,1.68,-0.42
9424,2025-11-07,2025-11-10,NORMAL,NORMAL,-5.44,4,-1.44,0.0,-1.44
9425,2025-10-06,2025-10-07,NORMAL,NORMAL,-5.9,7,7.54,13.28,-0.82
9425,2025-10-17,2025-10-20,WEAK,NORMAL,-8.61,5,2.4,2.4,-2.74
9425,2025-11-14,2025-11-17,NORMAL,NORMAL,-6.18,3,-2.6,0.0,-5.19
9425,2025-12-01,2025-12-02,WEAK,WEAK,-5.26,5,-4.46,0.97,-4.46
9425,2025-12-02,2025-12-03,WEAK,WEAK,-5.56,6,-3.23,1.62,-4.44
9425,2025-12-05,2025-12-08,WEAK,NORMAL,-4.57,8,1.33,2.22,-3.33
9425,2025-12-16,2025-12-17,WEAK,NORMAL,-10.84,6,-1.25,0.5,-2.25
9425,2025-12-18,2025-12-19,NORMAL,NORMAL,-4.3,7,-0.26,0.0,-2.07
9425,2026-02-13,2026-02-16,WEAK,NORMAL,-4.26,4,0.0,1.05,-1.83
9425,2026-02-20,2026-02-24,WEAK,NORMAL,-6.35,5,-8.43,0.28,-10.96
9425,2026-02-24,2026-02-25,NORMAL,NORMAL,-7.91,8,-0.58,0.58,-4.09
9425,2026-03-16,2026-03-17,NORMAL,NORMAL,-6.18,4,-3.11,0.62,-4.04
9433,2026-02-09,2026-02-10,NORMAL,NORMAL,-9.22,6,0.7,1.87,-0.82
9438,2026-02-09,2026-02-10,NORMAL,NORMAL,-5.12,6,5.09,7.85,0.0
9438,2026-02-13,2026-02-16,WEAK,NORMAL,-7.31,5,0.15,1.17,-1.02
9438,2026-02-24,2026-02-25,NORMAL,NORMAL,-4.28,4,0.15,1.04,-0.75
9444,2025-11-04,2025-11-05,NORMAL,WEAK,-13.73,10,4.98,6.16,-0.95
9444,2025-11-05,2025-11-06,WEAK,NORMAL,-8.47,10,1.33,2.44,0.0
9444,2026-02-19,2026-02-20,NORMAL,WEAK,-7.88,9,-4.81,0.0,-8.56
9449,2026-02-04,2026-02-05,NORMAL,NORMAL,-4.3,6,-2.2,0.62,-2.2
9449,2026-02-13,2026-02-16,WEAK,NORMAL,-14.09,10,-1.86,0.35,-3.06
9449,2026-02-20,2026-02-24,WEAK,NORMAL,-4.15,7,-2.22,0.1,-3.37
9467,2025-11-14,2025-11-17,NORMAL,NORMAL,-8.04,7,-0.07,1.65,-2.0
9467,2026-02-16,2026-02-17,NORMAL,NORMAL,-6.95,8,-2.21,0.0,-2.9
9468,2025-11-07,2025-11-10,NORMAL,NORMAL,-9.01,8,4.13,4.13,0.0
9468,2026-02-04,2026-02-05,NORMAL,NORMAL,-4.4,4,0.31,0.53,-1.57
