code,scan_date,trade_date,scan_cond,trade_cond,today_rise,rb_score,gap_pct,ret_oc,ret_max,ret_low,lower_shadow_ratio,vol_decay_3d,consec_drop
7352,2026-02-13,2026-02-16,WEAK,NORMAL,-5.83,8,5.31,7.39,10.59,-3.03,0.136,0,2
7352,2026-02-17,2026-02-18,NORMAL,STRONG,-3.44,4,0.0,0.49,2.11,-0.81,0.242,0,1
7352,2026-02-20,2026-02-24,WEAK,NORMAL,-5.76,3,-2.31,-3.38,0.68,-6.94,0.0,0,1
7352,2026-02-24,2026-02-25,NORMAL,NORMAL,-5.62,5,-1.23,7.98,17.55,-3.19,0.467,0,2
7352,2026-02-27,2026-03-02,STRONG,WEAK,-4.33,2,-4.52,-1.4,4.04,-1.4,0.064,1,1
7354,2025-11-20,2025-11-21,STRONG,STRONG,-3.46,2,0.0,2.87,2.87,-0.36,0.062,0,3
7354,2026-02-12,2026-02-13,NORMAL,WEAK,-3.14,3,-0.97,-4.26,0.66,-4.59,0.0,0,1
7354,2026-02-13,2026-02-16,WEAK,NORMAL,-5.19,7,10.96,4.63,5.25,-1.85,0.062,0,2
7354,2026-03-10,2026-03-11,WEAK,NORMAL,-3.86,2,0.33,-0.67,1.67,-1.0,0.333,0,4
7358,2025-11-13,2025-11-14,NORMAL,NORMAL,-6.24,7,0.36,-0.5,0.79,-0.5,0.013,0,2
7359,2025-11-19,2025-11-20,NORMAL,STRONG,-4.75,4,0.31,-4.35,2.48,-4.35,0.0,0,4
7359,2026-02-13,2026-02-16,WEAK,NORMAL,-13.37,7,1.75,-3.1,0.0,-3.1,0.192,0,2
7359,2026-02-17,2026-02-18,NORMAL,STRONG,-3.56,6,0.0,-3.69,0.0,-5.54,0.15,0,4
7359,2026-02-18,2026-02-19,STRONG,NORMAL,-3.69,8,1.53,-1.13,1.51,-1.89,0.333,0,5
7360,2026-01-07,2026-01-08,NORMAL,NORMAL,-9.29,3,-5.88,-3.02,1.29,-3.45,0.06,0,1
7361,2026-02-12,2026-02-13,NORMAL,WEAK,-8.87,7,-0.24,0.0,0.4,-0.48,0.077,0,1
7366,2026-01-08,2026-01-09,NORMAL,NORMAL,-4.73,2,0.79,1.09,2.19,-0.47,0.083,0,1
7366,2026-03-26,2026-03-27,WEAK,NORMAL,-6.66,4,-0.49,0.65,1.3,-0.24,0.122,0,1
7370,2025-10-15,2025-10-16,STRONG,NORMAL,-5.45,3,0.84,0.24,1.19,-0.24,0.171,0,3
7370,2025-11-27,2025-11-28,NORMAL,NORMAL,-3.69,4,0.0,0.49,0.99,-0.12,0.083,0,1
7370,2026-01-14,2026-01-15,NORMAL,STRONG,-4.45,5,-1.26,0.13,0.76,-0.64,0.216,0,1
7372,2025-11-06,2025-11-07,NORMAL,NORMAL,-5.72,4,-17.98,0.0,4.38,0.0,0.061,0,2
7372,2025-11-07,2025-11-10,NORMAL,STRONG,-17.98,9,-1.37,-2.22,0.28,-2.22,0.0,0,3
7372,2025-12-22,2025-12-23,NORMAL,NORMAL,-4.75,9,2.1,1.03,2.57,0.0,0.056,0,4
7373,2025-11-04,2025-11-05,NORMAL,WEAK,-7.28,3,-0.18,2.2,2.49,-1.9,0.216,0,4
7373,2026-01-05,2026-01-06,NORMAL,STRONG,-3.16,2,1.96,0.32,2.4,-0.8,0.528,0,2
7373,2026-01-16,2026-01-19,NORMAL,NORMAL,-10.28,9,0.84,3.46,4.3,-0.44,0.055,0,2
7373,2026-01-20,2026-01-21,WEAK,WEAK,-3.01,7,-1.35,-1.55,0.0,-2.22,0.137,1,1
7373,2026-02-04,2026-02-05,NORMAL,NORMAL,-4.67,6,2.08,0.15,1.21,-2.33,0.011,0,1
7373,2026-02-12,2026-02-13,NORMAL,WEAK,-6.11,5,-1.09,-3.47,0.47,-3.79,0.011,0,1
7373,2026-02-13,2026-02-16,WEAK,NORMAL,-4.53,7,1.15,1.62,2.32,-1.56,0.074,0,2
7374,2026-02-16,2026-02-17,NORMAL,NORMAL,-4.59,5,-0.56,0.43,0.74,-0.74,0.638,0,2
7375,2026-03-16,2026-03-17,NORMAL,NORMAL,-12.46,3,0.8,4.34,7.7,-0.49,0.005,0,1
7375,2026-03-24,2026-03-25,STRONG,STRONG,-6.8,2,-2.74,1.97,4.78,-3.28,0.494,1,1
7378,2025-11-13,2025-11-14,NORMAL,NORMAL,-3.75,2,0.87,-1.26,0.32,-1.65,0.069,0,1
7378,2025-12-12,2025-12-15,STRONG,NORMAL,-7.1,3,0.98,4.19,4.19,-1.27,0.082,0,4
7380,2026-02-13,2026-02-16,WEAK,NORMAL,-7.48,2,0.77,-0.33,0.54,-1.74,0.0,0,1
7381,2025-10-02,2025-10-03,NORMAL,STRONG,-3.41,10,0.31,0.46,2.6,0.0,0.25,0,2
7381,2026-02-02,2026-02-03,NORMAL,STRONG,-5.51,2,2.06,2.69,3.25,-0.45,0.06,0,1
7383,2025-10-17,2025-10-20,WEAK,STRONG,-5.0,3,0.24,3.79,3.79,-0.49,0.212,0,1
7383,2025-10-31,2025-11-04,NORMAL,NORMAL,-3.27,2,0.63,0.0,0.62,-2.24,0.1,0,1
7383,2025-11-14,2025-11-17,NORMAL,NORMAL,-4.29,4,-19.08,-0.16,0.95,-0.16,0.052,0,2
7383,2025-11-25,2025-11-26,NORMAL,STRONG,-5.08,6,1.21,0.68,1.02,-1.71,0.176,0,1
7383,2025-12-02,2025-12-03,WEAK,WEAK,-4.51,6,-0.35,-2.46,0.88,-6.32,0.071,0,3
7383,2025-12-05,2025-12-08,WEAK,NORMAL,-5.6,7,-0.19,5.75,6.51,-0.38,0.0,0,6
7383,2025-12-09,2025-12-10,NORMAL,NORMAL,-3.62,4,-0.38,0.94,3.96,0.0,0.148,0,1
7383,2025-12-11,2025-12-12,WEAK,STRONG,-4.3,6,1.37,6.74,8.09,-0.19,0.032,0,1
7383,2025-12-30,2026-01-05,WEAK,NORMAL,-5.23,2,3.04,-0.92,0.0,-4.06,0.0,0,1
7383,2026-01-20,2026-01-21,WEAK,WEAK,-3.64,3,-2.84,0.78,1.36,-0.58,0.379,0,3
7383,2026-01-29,2026-01-30,NORMAL,NORMAL,-3.21,5,0.83,-2.05,0.21,-2.87,0.294,0,4
7383,2026-02-04,2026-02-05,NORMAL,NORMAL,-9.41,10,1.93,0.71,0.95,-1.18,0.229,0,8
7383,2026-02-13,2026-02-16,WEAK,NORMAL,-5.71,3,7.36,8.47,9.27,-2.42,0.241,1,2
7383,2026-03-16,2026-03-17,NORMAL,NORMAL,-3.05,3,1.12,0.22,1.56,-0.89,0.176,0,1
7383,2026-03-26,2026-03-27,WEAK,NORMAL,-4.56,6,2.25,-0.82,1.37,-2.47,0.25,1,1
7388,2025-11-27,2025-11-28,NORMAL,NORMAL,-5.73,5,-0.22,-1.02,0.44,-1.16,0.31,0,1
7388,2025-12-01,2025-12-02,WEAK,WEAK,-5.16,8,0.19,-1.13,0.71,-1.13,0.0,0,3
7409,2025-12-08,2025-12-09,NORMAL,NORMAL,-5.56,5,-1.96,-1.0,1.83,-2.0,0.484,0,2
7409,2025-12-12,2025-12-15,STRONG,NORMAL,-4.88,9,-1.95,-0.36,0.36,-3.07,0.095,0,1
7409,2025-12-29,2025-12-30,NORMAL,WEAK,-67.01,9,-0.22,-4.32,7.97,-7.29,0.051,0,1
7409,2025-12-30,2026-01-05,WEAK,NORMAL,-4.54,9,22.39,0.92,0.92,-0.61,0.195,0,2
7409,2026-01-07,2026-01-08,NORMAL,NORMAL,-3.57,8,0.62,3.6,5.13,-1.97,0.696,0,1
7409,2026-01-09,2026-01-13,NORMAL,NORMAL,-5.59,5,2.2,5.72,7.06,-1.46,0.266,1,1
7409,2026-03-16,2026-03-17,NORMAL,NORMAL,-6.32,4,-1.57,-7.89,0.8,-9.03,0.244,0,3
7409,2026-03-17,2026-03-18,NORMAL,STRONG,-9.34,6,1.74,2.68,4.27,-0.98,0.116,0,4
7419,2025-10-16,2025-10-17,NORMAL,WEAK,-3.34,7,-0.32,0.81,1.29,-1.05,0.089,0,1
7419,2025-10-24,2025-10-27,NORMAL,STRONG,-3.86,7,0.3,2.19,2.42,0.0,0.163,0,1
7419,2025-10-30,2025-10-31,NORMAL,NORMAL,-9.44,8,0.09,-2.82,0.51,-3.92,0.355,0,3
7419,2026-01-29,2026-01-30,NORMAL,NORMAL,-6.41,6,-0.36,-3.75,0.18,-4.28,0.608,0,4
7419,2026-01-30,2026-02-02,NORMAL,NORMAL,-4.09,8,-0.65,0.0,1.77,-0.75,0.12,0,5
7420,2025-11-27,2025-11-28,NORMAL,NORMAL,-3.01,5,0.06,0.94,1.22,-0.11,0.3,0,1
7426,2026-02-19,2026-02-20,NORMAL,WEAK,-4.66,2,-2.81,1.41,5.77,-0.07,0.0,1,1
7426,2026-02-24,2026-02-25,NORMAL,NORMAL,-7.96,2,-3.49,-1.81,1.48,-3.53,0.005,0,3
7426,2026-02-25,2026-02-26,NORMAL,NORMAL,-5.23,3,2.51,-2.94,0.0,-4.08,0.344,0,4
7447,2025-12-26,2025-12-29,NORMAL,NORMAL,-4.19,4,0.55,0.22,0.71,-0.76,0.089,0,4
7453,2025-10-03,2025-10-06,STRONG,STRONG,-7.35,8,0.99,-1.51,0.5,-2.89,0.378,0,1
7453,2025-12-02,2025-12-03,WEAK,WEAK,-3.79,2,-1.99,-0.3,0.74,-2.4,0.014,0,1
7453,2025-12-05,2025-12-08,WEAK,NORMAL,-4.49,3,0.6,0.05,1.31,-1.09,0.0,0,1
7453,2025-12-25,2025-12-26,NORMAL,NORMAL,-4.03,4,-0.18,1.17,1.25,-0.76,0.122,0,4
7453,2026-01-07,2026-01-08,NORMAL,NORMAL,-4.12,4,0.09,-1.1,0.11,-1.34,0.178,0,1
7456,2026-02-02,2026-02-03,NORMAL,STRONG,-4.69,2,1.36,3.02,3.69,-0.67,0.16,0,2
7463,2026-02-02,2026-02-03,NORMAL,STRONG,-3.16,4,1.63,2.36,2.57,-0.64,0.0,0,1
7467,2026-02-13,2026-02-16,WEAK,NORMAL,-3.47,3,0.27,1.86,2.39,-0.27,0.235,0,1
7476,2026-02-13,2026-02-16,WEAK,NORMAL,-4.41,3,0.38,-0.89,0.24,-1.24,0.011,0,2
7505,2025-11-12,2025-11-13,STRONG,NORMAL,-17.73,8,1.24,-0.19,0.32,-1.87,0.048,0,2
7506,2026-01-19,2026-01-20,NORMAL,WEAK,-9.91,3,0.64,0.07,1.14,-0.35,0.0,0,1
7512,2026-02-26,2026-02-27,NORMAL,STRONG,-4.35,6,0.78,0.33,0.33,-0.55,0.143,0,1
7513,2026-02-26,2026-02-27,NORMAL,STRONG,-3.06,2,0.54,1.3,1.53,-1.68,0.0,0,2
7520,2026-02-26,2026-02-27,NORMAL,STRONG,-5.65,4,-0.81,0.33,0.98,-0.65,0.524,0,1
7532,2025-11-13,2025-11-14,NORMAL,NORMAL,-3.01,2,0.0,-0.47,0.38,-1.68,0.045,0,3
7537,2026-02-02,2026-02-03,NORMAL,STRONG,-10.0,6,0.49,0.24,0.56,-0.73,0.055,0,3
7545,2025-12-22,2025-12-23,NORMAL,NORMAL,-5.61,5,-0.71,-0.29,0.86,-0.43,0.051,0,2
7550,2026-03-16,2026-03-17,NORMAL,NORMAL,-3.04,2,0.85,-0.44,1.68,-0.49,0.0,0,2
7552,2025-10-21,2025-10-22,NORMAL,STRONG,-3.64,2,1.1,2.49,2.49,-0.16,0.097,0,1
7552,2025-12-02,2025-12-03,WEAK,WEAK,-4.34,2,0.81,-1.77,0.0,-1.77,0.054,0,2
7552,2025-12-17,2025-12-18,NORMAL,NORMAL,-3.7,4,-1.05,1.76,3.0,-0.53,0.208,0,3
7552,2025-12-29,2025-12-30,NORMAL,WEAK,-49.78,9,0.48,-0.41,0.85,-0.98,0.495,0,1
7552,2026-01-08,2026-01-09,NORMAL,NORMAL,-3.17,9,0.41,-1.26,0.31,-1.67,0.351,0,1
7552,2026-02-12,2026-02-13,NORMAL,WEAK,-5.3,4,0.04,-2.2,0.97,-2.38,0.292,0,1
7564,2025-12-02,2025-12-03,WEAK,WEAK,-3.72,2,0.45,-0.15,0.3,-2.81,0.614,0,2
7564,2026-01-06,2026-01-07,STRONG,NORMAL,-5.98,4,-0.95,0.96,1.28,-1.12,0.395,0,1
7564,2026-03-26,2026-03-27,WEAK,NORMAL,-3.4,4,0.16,0.48,1.76,-0.16,0.0,0,1
7575,2026-02-02,2026-02-03,NORMAL,STRONG,-9.13,8,0.64,1.2,1.7,-0.42,0.0,0,4
7581,2026-01-13,2026-01-14,NORMAL,NORMAL,-5.41,3,-0.5,1.35,2.03,-0.34,0.0,0,1
7581,2026-01-19,2026-01-20,NORMAL,WEAK,-4.38,2,1.15,1.46,2.27,-1.46,0.037,0,1
7585,2025-11-20,2025-11-21,STRONG,STRONG,-3.04,3,0.24,0.24,1.2,-0.24,0.0,0,1
7590,2025-11-27,2025-11-28,NORMAL,NORMAL,-7.47,3,0.24,-0.47,0.47,-0.47,0.125,0,1
7590,2026-01-19,2026-01-20,NORMAL,WEAK,-5.72,4,0.0,0.49,0.73,0.0,0.0,0,1
7590,2026-03-06,2026-03-10,NORMAL,WEAK,-3.02,5,0.78,-1.54,0.0,-2.06,0.4,0,3
7599,2026-03-06,2026-03-10,NORMAL,WEAK,-6.7,5,-2.3,0.23,2.65,-0.83,0.046,0,3
7600,2025-10-30,2025-10-31,NORMAL,NORMAL,-4.67,4,1.63,-4.22,0.4,-4.42,0.032,0,3
7600,2025-11-20,2025-11-21,STRONG,STRONG,-3.5,6,-1.71,4.34,4.34,0.0,0.05,0,6
7600,2026-03-10,2026-03-11,WEAK,NORMAL,-8.49,2,0.64,-5.41,0.0,-5.41,0.426,0,1
7600,2026-03-13,2026-03-16,WEAK,NORMAL,-7.24,2,1.3,-0.55,0.92,-2.2,0.116,0,4
7602,2026-02-20,2026-02-24,WEAK,NORMAL,-8.19,7,0.0,3.29,5.16,-1.41,0.158,0,2
7607,2025-10-15,2025-10-16,STRONG,NORMAL,-4.96,7,1.14,-1.61,1.13,-1.94,0.625,0,3
7608,2025-11-20,2025-11-21,STRONG,STRONG,-6.29,3,-1.39,1.72,3.05,-1.25,0.05,0,3
7608,2026-01-15,2026-01-16,STRONG,NORMAL,-3.48,3,2.04,1.94,2.67,-0.53,0.047,0,5
7608,2026-02-26,2026-02-27,NORMAL,STRONG,-47.37,8,0.11,3.11,4.89,0.0,0.019,0,4
7608,2026-03-10,2026-03-11,WEAK,NORMAL,-3.63,8,1.71,0.22,2.69,-0.45,0.29,0,1
7609,2025-11-05,2025-11-06,WEAK,NORMAL,-7.09,3,1.55,-2.07,0.11,-2.07,0.342,0,1
7609,2025-12-29,2025-12-30,NORMAL,WEAK,-48.88,10,-1.16,-1.78,1.13,-2.06,0.038,0,2
7611,2025-10-07,2025-10-08,NORMAL,NORMAL,-4.64,5,-0.57,-0.43,0.86,-0.43,0.138,0,1
7611,2026-01-06,2026-01-07,STRONG,NORMAL,-3.32,4,1.94,-2.49,0.88,-2.49,0.133,0,1
7611,2026-01-21,2026-01-22,WEAK,STRONG,-3.02,5,-0.16,0.62,1.25,-0.31,0.059,0,1
7611,2026-02-26,2026-02-27,NORMAL,STRONG,-3.1,2,1.76,-1.26,0.0,-2.51,0.0,0,1
7613,2025-11-10,2025-11-11,STRONG,NORMAL,-8.76,8,0.41,1.63,1.63,-0.57,0.065,0,5
7613,2026-02-13,2026-02-16,WEAK,NORMAL,-4.74,3,0.3,1.58,3.16,-0.38,0.434,0,2
7613,2026-03-10,2026-03-11,WEAK,NORMAL,-7.32,6,1.65,0.08,1.78,0.0,0.282,0,4
7614,2025-11-21,2025-11-25,STRONG,NORMAL,-20.21,4,0.66,0.39,2.62,-0.39,0.018,0,4
7628,2025-12-29,2025-12-30,NORMAL,WEAK,-50.41,10,0.25,0.17,1.83,-0.08,0.0,0,1
7640,2025-12-16,2025-12-17,WEAK,NORMAL,-16.54,3,0.0,-0.94,0.47,-5.19,0.057,0,1
7640,2026-03-13,2026-03-16,WEAK,NORMAL,-7.52,3,-1.44,-3.88,0.49,-3.88,0.167,0,1
7670,2026-03-16,2026-03-17,NORMAL,NORMAL,-4.19,8,2.79,-0.72,2.17,-2.08,0.004,0,1
7679,2026-01-07,2026-01-08,NORMAL,NORMAL,-4.15,3,0.24,-1.9,1.0,-1.9,0.2,0,1
7683,2026-01-29,2026-01-30,NORMAL,NORMAL,-5.84,6,0.08,0.83,0.83,-0.08,0.0,0,3
7685,2025-11-04,2025-11-05,NORMAL,WEAK,-3.55,3,-1.53,2.18,2.18,-3.73,0.423,0,2
7686,2026-02-24,2026-02-25,NORMAL,NORMAL,-7.87,7,3.9,-2.11,0.0,-3.05,0.107,0,1
7707,2026-02-17,2026-02-18,NORMAL,STRONG,-7.08,4,7.17,4.6,7.53,-1.67,0.154,0,1
7707,2026-02-19,2026-02-20,NORMAL,WEAK,-8.4,3,0.44,-3.48,0.87,-3.48,0.138,0,1
7711,2025-10-02,2025-10-03,NORMAL,STRONG,-10.3,2,-1.23,3.25,5.75,-1.12,0.082,0,4
7711,2025-11-06,2025-11-07,NORMAL,NORMAL,-18.36,4,-3.0,-4.17,3.25,-6.49,0.0,0,1
7711,2025-11-07,2025-11-10,NORMAL,STRONG,-7.05,5,-0.16,-9.21,0.65,-10.34,0.238,0,2
7711,2025-11-13,2025-11-14,NORMAL,NORMAL,-8.66,4,-3.74,-1.79,7.46,-3.43,0.114,0,1
7711,2025-11-14,2025-11-17,NORMAL,NORMAL,-5.46,5,-0.15,-3.04,3.96,-4.57,0.151,1,2
7711,2025-11-21,2025-11-25,STRONG,NORMAL,-3.26,4,3.21,-6.21,0.0,-6.37,0.042,1,1
7711,2025-11-25,2025-11-26,NORMAL,STRONG,-3.21,5,6.13,9.83,9.83,-0.78,0.024,1,2
7711,2026-01-16,2026-01-19,NORMAL,NORMAL,-3.33,3,-2.76,3.55,4.96,-0.12,0.398,1,1
7711,2026-02-09,2026-02-10,STRONG,STRONG,-12.29,2,2.14,-5.35,1.51,-7.33,0.013,0,1
7711,2026-02-13,2026-02-16,WEAK,NORMAL,-5.74,2,0.83,7.27,7.41,0.0,0.022,1,4
7711,2026-02-17,2026-02-18,NORMAL,STRONG,-4.6,2,2.82,0.0,1.3,-3.39,0.256,0,1
7711,2026-02-24,2026-02-25,NORMAL,NORMAL,-6.84,2,0.0,-2.27,2.94,-2.4,0.275,1,1
7711,2026-03-26,2026-03-27,WEAK,NORMAL,-4.26,2,-0.74,-0.3,1.49,-2.09,0.171,0,1
7716,2025-11-07,2025-11-10,NORMAL,STRONG,-3.45,4,0.25,2.41,2.41,-0.45,0.159,0,1
7716,2025-11-25,2025-11-26,NORMAL,STRONG,-6.27,5,1.46,2.11,2.78,-0.15,0.0,0,1
7717,2025-11-05,2025-11-06,WEAK,NORMAL,-6.03,3,0.92,0.15,1.36,-0.76,0.538,0,1
7717,2025-11-13,2025-11-14,NORMAL,NORMAL,-9.97,7,-2.54,-1.5,1.1,-1.5,0.141,0,2
7717,2025-11-14,2025-11-17,NORMAL,NORMAL,-4.01,5,-1.63,2.07,2.38,-0.9,0.0,0,3
7719,2025-12-04,2025-12-05,NORMAL,WEAK,-8.64,3,-1.69,2.06,13.4,-1.37,0.111,0,1
7721,2025-11-21,2025-11-25,STRONG,NORMAL,-6.09,3,1.85,-3.82,0.36,-5.64,0.0,0,1
7721,2025-12-18,2025-12-19,NORMAL,NORMAL,-3.59,4,0.39,3.12,3.91,-0.2,0.4,0,4
7722,2026-02-10,2026-02-12,STRONG,NORMAL,-7.04,3,-0.49,-1.58,0.4,-3.86,0.311,0,1
7722,2026-03-06,2026-03-10,NORMAL,WEAK,-5.36,4,-2.33,-0.91,1.02,-1.71,0.545,0,2
7722,2026-03-10,2026-03-11,WEAK,NORMAL,-3.22,5,1.49,-0.23,1.47,-0.68,0.292,0,3
7723,2025-11-05,2025-11-06,WEAK,NORMAL,-8.66,4,0.19,0.91,1.92,-0.83,0.979,0,1
7725,2025-10-17,2025-10-20,WEAK,STRONG,-4.51,3,0.64,0.36,0.71,-0.43,0.024,0,1
7725,2025-12-01,2025-12-02,WEAK,WEAK,-3.63,3,0.0,-1.54,0.46,-2.0,0.053,0,3
7726,2025-12-12,2025-12-15,STRONG,NORMAL,-3.54,2,-2.75,-1.79,0.57,-5.57,0.3,0,2
7727,2025-11-05,2025-11-06,WEAK,NORMAL,-4.32,3,1.61,0.0,0.95,-1.59,0.333,0,2
7727,2025-11-14,2025-11-17,NORMAL,NORMAL,-3.35,2,-8.98,-1.21,1.04,-2.42,0.125,0,1
7729,2025-10-30,2025-10-31,NORMAL,NORMAL,-3.87,3,0.05,3.34,4.7,0.0,0.587,0,1
7729,2026-02-27,2026-03-02,STRONG,WEAK,-5.13,2,-3.01,2.86,5.04,-0.66,0.396,0,1
7729,2026-03-10,2026-03-11,WEAK,NORMAL,-7.18,3,3.17,0.36,1.87,-0.9,0.329,0,5
7729,2026-03-13,2026-03-16,WEAK,NORMAL,-3.61,3,0.0,1.87,2.67,-0.1,0.258,0,2
7730,2025-11-20,2025-11-21,STRONG,STRONG,-3.02,4,0.3,2.14,2.44,-0.15,0.113,1,4
7731,2026-02-06,2026-02-09,NORMAL,STRONG,-4.57,4,5.17,0.51,1.83,-0.69,0.537,0,3
7733,2026-01-20,2026-01-21,WEAK,WEAK,-3.91,3,-0.55,-1.36,0.0,-2.28,0.074,0,4
7733,2026-02-13,2026-02-16,WEAK,NORMAL,-5.22,2,-9.99,-3.21,0.0,-3.87,0.0,0,2
7733,2026-02-16,2026-02-17,NORMAL,NORMAL,-12.87,8,-0.43,-2.77,0.0,-3.17,0.171,0,3
7733,2026-02-17,2026-02-18,NORMAL,STRONG,-3.19,8,-0.93,-1.45,0.39,-1.55,0.127,0,4
7733,2026-02-20,2026-02-24,WEAK,NORMAL,-4.39,7,-1.49,-1.17,0.62,-1.54,0.0,0,1
7733,2026-03-06,2026-03-10,NORMAL,WEAK,-3.58,7,2.13,2.12,2.12,-1.47,0.235,0,3
7734,2025-12-03,2025-12-04,WEAK,NORMAL,-3.05,3,0.0,2.15,2.65,0.0,0.0,0,3
7735,2025-11-04,2025-11-05,NORMAL,WEAK,-12.43,4,-1.01,-0.2,1.81,-3.53,0.117,0,1
7735,2025-11-21,2025-11-25,STRONG,NORMAL,-4.28,2,2.22,-2.44,0.12,-3.23,0.5,0,1
7735,2026-03-10,2026-03-11,WEAK,NORMAL,-6.47,3,2.29,-1.26,0.73,-3.09,0.285,0,5
7740,2025-11-07,2025-11-10,NORMAL,STRONG,-7.68,4,0.29,-0.59,0.29,-1.27,0.183,0,1
7740,2026-02-09,2026-02-10,STRONG,STRONG,-3.41,6,0.6,2.3,3.61,0.0,0.316,0,2
7743,2026-02-09,2026-02-10,STRONG,STRONG,-6.93,6,0.91,-1.62,0.0,-2.34,0.388,0,2
7743,2026-03-17,2026-03-18,NORMAL,STRONG,-5.46,3,2.04,-5.32,1.5,-10.15,0.074,0,2
7744,2025-11-19,2025-11-20,NORMAL,STRONG,-3.61,2,1.46,-1.91,0.0,-1.91,0.08,0,1
7744,2026-02-16,2026-02-17,NORMAL,NORMAL,-3.9,2,0.23,-2.27,0.5,-3.05,0.248,0,2
7745,2025-11-10,2025-11-11,STRONG,NORMAL,-5.95,4,0.82,0.65,0.97,-1.57,0.03,0,2
7745,2025-11-21,2025-11-25,STRONG,NORMAL,-3.17,6,2.22,-1.89,0.06,-2.23,0.127,0,1
7746,2025-10-03,2025-10-06,STRONG,STRONG,-4.26,3,3.56,2.15,5.15,-2.58,0.333,0,1
7746,2025-10-17,2025-10-20,WEAK,STRONG,-8.92,2,0.0,4.08,5.31,0.0,0.147,0,1
7746,2025-11-19,2025-11-20,NORMAL,STRONG,-5.81,2,4.94,-2.65,5.59,-3.53,0.08,1,5
7746,2025-11-25,2025-11-26,NORMAL,STRONG,-8.71,6,1.41,4.53,10.8,-2.44,0.079,0,2
7746,2025-12-02,2025-12-03,WEAK,WEAK,-12.33,3,2.5,-1.52,3.05,-1.83,0.049,1,2
7746,2025-12-04,2025-12-05,NORMAL,WEAK,-3.41,4,1.28,5.7,7.28,-0.63,0.0,1,1
7746,2025-12-09,2025-12-10,NORMAL,NORMAL,-6.78,3,0.0,-2.85,1.9,-3.16,0.0,0,1
7746,2025-12-17,2025-12-18,NORMAL,NORMAL,-6.1,7,-1.08,-2.19,2.19,-2.92,0.357,0,2
7746,2025-12-18,2025-12-19,NORMAL,NORMAL,-3.25,7,1.87,1.1,3.3,-0.73,0.143,0,3
7746,2026-01-16,2026-01-19,NORMAL,NORMAL,-5.09,3,12.63,2.8,2.8,-2.24,0.28,0,1
7746,2026-02-18,2026-02-19,STRONG,NORMAL,-9.63,2,-2.75,-5.29,2.83,-8.12,0.075,0,2
7746,2026-02-19,2026-02-20,NORMAL,WEAK,-7.9,4,-0.3,2.7,10.5,-1.5,0.259,0,3
7746,2026-03-10,2026-03-11,WEAK,NORMAL,-4.77,6,0.31,2.85,4.79,-0.2,0.26,0,1
7746,2026-03-26,2026-03-27,WEAK,NORMAL,-3.67,2,-3.09,1.28,2.87,-0.21,0.05,1,1
7752,2026-03-26,2026-03-27,WEAK,NORMAL,-3.26,4,0.04,1.37,2.63,0.0,0.955,0,1
7760,2025-10-21,2025-10-22,NORMAL,STRONG,-5.87,2,0.11,1.77,3.38,-0.91,0.052,0,1
7760,2026-03-26,2026-03-27,WEAK,NORMAL,-4.82,7,-3.47,0.22,1.08,-3.48,0.186,0,1
7771,2026-02-18,2026-02-19,STRONG,NORMAL,-16.95,3,-5.5,-8.25,0.24,-13.59,0.435,0,4
7771,2026-02-19,2026-02-20,NORMAL,WEAK,-13.3,3,-3.7,1.1,9.62,-3.57,0.386,0,5
7771,2026-02-26,2026-02-27,NORMAL,STRONG,-7.3,2,6.25,-6.32,0.0,-6.97,0.109,0,1
7771,2026-03-17,2026-03-18,NORMAL,STRONG,-4.85,3,1.7,9.79,11.22,-1.43,0.034,0,1
7771,2026-03-26,2026-03-27,WEAK,NORMAL,-6.11,2,-0.48,1.69,2.18,-1.21,0.119,0,1
7774,2026-01-06,2026-01-07,STRONG,NORMAL,-9.06,2,0.75,2.99,2.99,-0.56,0.111,0,2
7774,2026-02-02,2026-02-03,NORMAL,STRONG,-4.07,2,1.16,0.95,2.1,-1.15,0.238,0,5
7776,2025-10-17,2025-10-20,WEAK,STRONG,-7.63,3,0.0,0.46,2.75,-1.15,0.037,0,2
7776,2025-11-14,2025-11-17,NORMAL,NORMAL,-5.09,4,-0.98,-1.23,0.74,-1.97,0.208,0,2
7776,2025-11-21,2025-11-25,STRONG,NORMAL,-21.11,7,-4.68,3.16,9.82,0.0,0.0,0,7
7776,2025-12-02,2025-12-03,WEAK,WEAK,-6.58,8,0.35,-1.75,1.75,-1.75,0.042,0,2
7776,2025-12-04,2025-12-05,NORMAL,WEAK,-4.29,8,1.87,-1.1,0.37,-4.76,0.071,0,4
7776,2025-12-11,2025-12-12,WEAK,STRONG,-4.91,7,-0.4,-0.4,1.59,-1.59,0.071,0,3
7776,2025-12-17,2025-12-18,NORMAL,NORMAL,-3.97,7,-0.41,-1.66,0.0,-2.49,0.167,0,1
7776,2025-12-22,2025-12-23,NORMAL,NORMAL,-3.69,7,0.0,0.85,1.28,-1.7,0.286,0,1
7776,2026-02-17,2026-02-18,NORMAL,STRONG,-8.33,2,-1.52,2.46,5.85,-2.15,0.333,0,1
7776,2026-03-26,2026-03-27,WEAK,NORMAL,-4.76,3,-0.33,2.34,4.35,-1.34,0.077,0,1
7777,2025-11-21,2025-11-25,STRONG,NORMAL,-4.39,2,2.3,-2.24,0.0,-5.13,0.308,0,1
